target,location,form,form_arabic,LEM,POS,NUMBER,PGN,kind
Malak (angel),33:43:5,mala`^}ikatu,مَلَٰٓئِكَتُ,malak,N,P,MP,primary
Malak (angel),33:56:3,mala`^}ikata,مَلَٰٓئِكَتَ,malak,N,P,MP,primary
Malak (angel),34:40:6,mala`^}ikapi,مَلَٰٓئِكَةِ,malak,N,P,MP,primary
Malak (angel),35:1:7,mala`^}ikapi,مَلَٰٓئِكَةِ,malak,N,P,MP,primary
Malak (angel),37:150:3,mala`^}ikapa,مَلَٰٓئِكَةَ,malak,N,P,MP,primary
Malak (angel),38:71:4,mala`^}ikapi,مَلَٰٓئِكَةِ,malak,N,P,MP,primary
Malak (angel),38:73:2,mala`^}ikapu,مَلَٰٓئِكَةُ,malak,N,P,MP,primary
Malak (angel),39:75:2,mala`^}ikapa,مَلَٰٓئِكَةَ,malak,N,P,MP,primary
Malak (angel),41:14:18,mala`^}ikapF,مَلَٰٓئِكَةً,malak,N,P,MP,primary
Malak (angel),41:30:10,mala`^}ikapu,مَلَٰٓئِكَةُ,malak,N,P,MP,primary
Malak (angel),42:5:6,mala`^}ikapu,مَلَٰٓئِكَةُ,malak,N,P,MP,primary
Malak (angel),43:19:2,mala`^}ikapa,مَلَٰٓئِكَةَ,malak,N,P,MP,primary
Malak (angel),43:53:10,mala`^}ikapu,مَلَٰٓئِكَةُ,malak,N,P,MP,primary
Malak (angel),43:60:5,m~ala`^}ikapF,مَّلَٰٓئِكَةً,malak,N,P,MP,primary
Malak (angel),47:27:4,mala`^}ikapu,مَلَٰٓئِكَةُ,malak,N,P,MP,primary
Malak (angel),53:26:3,m~alakK,مَّلَكٍ,malak,N,,,primary
Malak (angel),53:27:7,mala`^}ikapa,مَلَٰٓئِكَةَ,malak,N,P,MP,primary
Malak (angel),66:4:18,mala`^}ikapu,مَلَٰٓئِكَةُ,malak,N,P,MP,primary
Malak (angel),66:6:12,mala`^}ikapN,مَلَٰٓئِكَةٌ,malak,N,P,MP,primary
Malak (angel),69:17:1,malaku,مَلَكُ,malak,N,,,primary
Malak (angel),70:4:2,mala`^}ikapu,مَلَٰٓئِكَةُ,malak,N,P,MP,primary
Malak (angel),74:31:6,mala`^}ikapF,مَلَٰٓئِكَةً,malak,N,P,MP,primary
Malak (angel),78:38:4,mala`^}ikapu,مَلَٰٓئِكَةُ,malak,N,P,MP,primary
Malak (angel),89:22:3,malaku,مَلَكُ,malak,N,,,primary
Malak (angel),97:4:2,mala`^}ikapu,مَلَٰٓئِكَةُ,malak,N,P,MP,primary
Shaytan,2:14:10,$aya`Tiyni,شَيَٰطِينِ,$ayoTa`n,N,P,MP,primary
Shaytan,2:36:2,$~ayoTa`nu,شَّيْطَٰنُ,$ayoTa`n,PN,,,primary
Shaytan,2:102:4,$~aya`Tiynu,شَّيَٰطِينُ,$ayoTa`n,PN,P,MP,primary
Shaytan,2:102:12,$~aya`Tiyna,شَّيَٰطِينَ,$ayoTa`n,PN,P,MP,primary
Shaytan,2:168:12,$~ayoTa`ni,شَّيْطَٰنِ,$ayoTa`n,PN,,,primary
Shaytan,2:208:11,$~ayoTa`ni,شَّيْطَٰنِ,$ayoTa`n,PN,,,primary
Shaytan,2:268:1,$~ayoTa`nu,شَّيْطَٰنُ,$ayoTa`n,PN,,,primary
Shaytan,2:275:11,$~ayoTa`nu,شَّيْطَٰنُ,$ayoTa`n,PN,,,primary
Shaytan,3:36:23,$~ayoTa`ni,شَّيْطَٰنِ,$ayoTa`n,PN,,,primary
Shaytan,3:155:10,$~ayoTa`nu,شَّيْطَٰنُ,$ayoTa`n,PN,,,primary
Shaytan,3:175:3,$~ayoTa`nu,شَّيْطَٰنُ,$ayoTa`n,PN,,,primary
Shaytan,4:38:14,$~ayoTa`nu,شَّيْطَٰنُ,$ayoTa`n,PN,,,primary
Shaytan,4:60:26,$~ayoTa`nu,شَّيْطَٰنُ,$ayoTa`n,PN,,,primary
Shaytan,4:76:15,$~ayoTa`ni,شَّيْطَٰنِ,$ayoTa`n,PN,,,primary
Shaytan,4:76:18,$~ayoTa`ni,شَّيْطَٰنِ,$ayoTa`n,PN,,,primary
Shaytan,4:83:28,$~ayoTa`na,شَّيْطَٰنَ,$ayoTa`n,PN,,,primary
Shaytan,4:117:10,$ayoTa`nFA,شَيْطَٰنًا,$ayoTa`n,N,,,primary
Shaytan,4:119:13,$~ayoTa`na,شَّيْطَٰنَ,$ayoTa`n,PN,,,primary
Shaytan,4:120:5,$~ayoTa`nu,شَّيْطَٰنُ,$ayoTa`n,PN,,,primary
Shaytan,5:90:12,$~ayoTa`ni,شَّيْطَٰنِ,$ayoTa`n,PN,,,primary
Shaytan,5:91:3,$~ayoTa`nu,شَّيْطَٰنُ,$ayoTa`n,PN,,,primary
Shaytan,6:43:11,$~ayoTa`nu,شَّيْطَٰنُ,$ayoTa`n,PN,,,primary
Shaytan,6:68:16,$~ayoTa`nu,شَّيْطَٰنُ,$ayoTa`n,PN,,,primary
Shaytan,6:71:20,$~aya`Tiynu,شَّيَٰطِينُ,$ayoTa`n,PN,P,MP,primary
Shaytan,6:112:6,$aya`Tiyna,شَيَٰطِينَ,$ayoTa`n,N,P,MP,primary
Shaytan,6:121:12,$~aya`Tiyna,شَّيَٰطِينَ,$ayoTa`n,PN,P,MP,primary
Shaytan,6:142:12,$~ayoTa`ni,شَّيْطَٰنِ,$ayoTa`n,PN,,,primary
Shaytan,7:20:3,$~ayoTa`nu,شَّيْطَٰنُ,$ayoTa`n,PN,,,primary
Shaytan,7:22:25,$~ayoTa`na,شَّيْطَٰنَ,$ayoTa`n,PN,,,primary
Shaytan,7:27:5,$~ayoTa`nu,شَّيْطَٰنُ,$ayoTa`n,PN,,,primary
Shaytan,7:27:26,$~aya`Tiyna,شَّيَٰطِينَ,$ayoTa`n,PN,P,MP,primary
Shaytan,7:30:9,$~aya`Tiyna,شَّيَٰطِينَ,$ayoTa`n,PN,P,MP,primary
Shaytan,7:175:10,$~ayoTa`nu,شَّيْطَٰنُ,$ayoTa`n,PN,,,primary
Shaytan,7:200:4,$~ayoTa`ni,شَّيْطَٰنِ,$ayoTa`n,PN,,,primary
Shaytan,7:201:8,$~ayoTa`ni,شَّيْطَٰنِ,$ayoTa`n,PN,,,primary
Shaytan,8:11:16,$~ayoTa`ni,شَّيْطَٰنِ,$ayoTa`n,PN,,,primary
Shaytan,8:48:4,$~ayoTa`nu,شَّيْطَٰنُ,$ayoTa`n,PN,,,primary
Shaytan,12:5:12,$~ayoTa`na,شَّيْطَٰنَ,$ayoTa`n,PN,,,primary
Shaytan,12:42:11,$~ayoTa`nu,شَّيْطَٰنُ,$ayoTa`n,PN,,,primary
Shaytan,12:100:34,$~ayoTa`nu,شَّيْطَٰنُ,$ayoTa`n,PN,,,primary
Shaytan,14:22:2,$~ayoTa`nu,شَّيْطَٰنُ,$ayoTa`n,PN,,,primary
Shaytan,15:17:4,$ayoTa`nK,شَيْطَٰنٍ,$ayoTa`n,N,,,primary
Shaytan,16:63:10,$~ayoTa`nu,شَّيْطَٰنُ,$ayoTa`n,PN,,,primary
Shaytan,16:98:7,$~ayoTa`ni,شَّيْطَٰنِ,$ayoTa`n,PN,,,primary
Shaytan,17:27:5,$~aya`Tiyni,شَّيَٰطِينِ,$ayoTa`n,PN,P,MP,primary
Shaytan,17:27:7,$~ayoTa`nu,شَّيْطَٰنُ,$ayoTa`n,PN,,,primary
Shaytan,17:53:8,$~ayoTa`na,شَّيْطَٰنَ,$ayoTa`n,PN,,,primary
Shaytan,17:53:12,$~ayoTa`na,شَّيْطَٰنَ,$ayoTa`n,PN,,,primary
Shaytan,17:64:17,$~ayoTa`nu,شَّيْطَٰنُ,$ayoTa`n,PN,,,primary
Shaytan,18:63:13,$~ayoTa`nu,شَّيْطَٰنُ,$ayoTa`n,PN,,,primary
Shaytan,19:44:4,$~ayoTa`na,شَّيْطَٰنَ,$ayoTa`n,PN,,,primary
Shaytan,19:44:6,$~ayoTa`na,شَّيْطَٰنَ,$ayoTa`n,PN,,,primary
Shaytan,19:45:10,$~ayoTa`ni,شَّيْطَٰنِ,$ayoTa`n,PN,,,primary
Shaytan,19:68:3,$~aya`Tiyna,شَّيَٰطِينَ,$ayoTa`n,PN,P,MP,primary
Shaytan,19:83:5,$~aya`Tiyna,شَّيَٰطِينَ,$ayoTa`n,PN,P,MP,primary
Shaytan,20:120:3,$~ayoTa`nu,شَّيْطَٰنُ,$ayoTa`n,PN,,,primary
Shaytan,21:82:2,$~aya`Tiyni,شَّيَٰطِينِ,$ayoTa`n,PN,P,MP,primary
Shaytan,22:3:11,$ayoTa`nK,شَيْطَٰنٍ,$ayoTa`n,N,,,primary
Shaytan,22:52:13,$~ayoTa`nu,شَّيْطَٰنُ,$ayoTa`n,PN,,,primary
Shaytan,22:52:20,$~ayoTa`nu,شَّيْطَٰنُ,$ayoTa`n,PN,,,primary
Shaytan,22:53:4,$~ayoTa`nu,شَّيْطَٰنُ,$ayoTa`n,PN,,,primary
Shaytan,23:97:7,$~aya`Tiyni,شَّيَٰطِينِ,$ayoTa`n,PN,P,MP,primary
Shaytan,24:21:7,$~ayoTa`ni,شَّيْطَٰنِ,$ayoTa`n,PN,,,primary
Shaytan,24:21:11,$~ayoTa`ni,شَّيْطَٰنِ,$ayoTa`n,PN,,,primary
Shaytan,25:29:9,$~ayoTa`nu,شَّيْطَٰنُ,$ayoTa`n,PN,,,primary
Shaytan,26:210:4,$~aya`Tiynu,شَّيَٰطِينُ,$ayoTa`n,PN,P,MP,primary
Shaytan,26:221:6,$~aya`Tiynu,شَّيَٰطِينُ,$ayoTa`n,PN,P,MP,primary
Shaytan,27:24:10,$~ayoTa`nu,شَّيْطَٰنُ,$ayoTa`n,PN,,,primary
Shaytan,28:15:34,$~ayoTa`ni,شَّيْطَٰنِ,$ayoTa`n,PN,,,primary
Shaytan,29:38:10,$~ayoTa`nu,شَّيْطَٰنُ,$ayoTa`n,PN,,,primary
Shaytan,31:21:17,$~ayoTa`nu,شَّيْطَٰنُ,$ayoTa`n,PN,,,primary
Shaytan,35:6:2,$~ayoTa`na,شَّيْطَٰنَ,$ayoTa`n,PN,,,primary
Shaytan,36:60:9,$~ayoTa`na,شَّيْطَٰنَ,$ayoTa`n,PN,,,primary
Shaytan,37:7:4,$ayoTa`nK,شَيْطَٰنٍ,$ayoTa`n,N,,,primary
Shaytan,37:65:4,$~aya`Tiyni,شَّيَٰطِينِ,$ayoTa`n,PN,P,MP,primary
Shaytan,38:37:1,$~aya`Tiyna,شَّيَٰطِينَ,$ayoTa`n,PN,P,MP,primary
Shaytan,38:41:9,$~ayoTa`nu,شَّيْطَٰنُ,$ayoTa`n,PN,,,primary
Shaytan,41:36:4,$~ayoTa`ni,شَّيْطَٰنِ,$ayoTa`n,PN,,,primary
Shaytan,43:36:8,$ayoTa`nFA,شَيْطَٰنًا,$ayoTa`n,N,,,primary
Shaytan,43:62:3,$~ayoTa`nu,شَّيْطَٰنُ,$ayoTa`n,PN,,,primary
Shaytan,47:25:12,$~ayoTa`nu,شَّيْطَٰنُ,$ayoTa`n,PN,,,primary
Shaytan,58:10:4,$~ayoTa`ni,شَّيْطَٰنِ,$ayoTa`n,PN,,,primary
Shaytan,58:19:3,$~ayoTa`nu,شَّيْطَٰنُ,$ayoTa`n,PN,,,primary
Shaytan,58:19:9,$~ayoTa`ni,شَّيْطَٰنِ,$ayoTa`n,PN,,,primary
Shaytan,58:19:13,$~ayoTa`ni,شَّيْطَٰنِ,$ayoTa`n,PN,,,primary
Shaytan,59:16:2,$~ayoTa`ni,شَّيْطَٰنِ,$ayoTa`n,PN,,,primary
Shaytan,67:5:8,$~aya`Tiyni,شَّيَٰطِينِ,$ayoTa`n,PN,P,MP,primary
Shaytan,81:25:4,$ayoTa`nK,شَيْطَٰنٍ,$ayoTa`n,N,,,primary
Hayat,2:85:37,Hayaw`pi,حَيَوٰةِ,Hayaw`p,N,,,primary
Hayat,2:86:4,Hayaw`pa,حَيَوٰةَ,Hayaw`p,N,,,primary
Hayat,2:96:5,Hayaw`pK,حَيَوٰةٍ,Hayaw`p,N,,,primary
Hayat,2:179:4,Hayaw`pN,حَيَوٰةٌ,Hayaw`p,N,,,primary
Hayat,2:204:7,Hayaw`pi,حَيَوٰةِ,Hayaw`p,N,,,primary
Hayat,2:212:4,Hayaw`pu,حَيَوٰةُ,Hayaw`p,N,,,primary
Hayat,3:14:19,Hayaw`pi,حَيَوٰةِ,Hayaw`p,N,,,primary
Hayat,3:117:6,Hayaw`pi,حَيَوٰةِ,Hayaw`p,N,,,primary
Hayat,3:185:19,Hayaw`pu,حَيَوٰةُ,Hayaw`p,N,,,primary
Hayat,4:74:7,Hayaw`pa,حَيَوٰةَ,Hayaw`p,N,,,primary
Hayat,4:94:20,Hayaw`pi,حَيَوٰةِ,Hayaw`p,N,,,primary
Hayat,4:109:6,Hayaw`pi,حَيَوٰةِ,Hayaw`p,N,,,primary
Hayat,6:29:5,HayaAtu,حَيَاتُ,Hayaw`p,N,,,primary
Hayat,6:32:2,Hayaw`pu,حَيَوٰةُ,Hayaw`p,N,,,primary
Hayat,6:70:8,Hayaw`pu,حَيَوٰةُ,Hayaw`p,N,,,primary
Hayat,6:130:20,Hayaw`pu,حَيَوٰةُ,Hayaw`p,N,,,primary
Hayat,7:32:17,Hayaw`pi,حَيَوٰةِ,Hayaw`p,N,,,primary
Hayat,7:51:7,Hayaw`pu,حَيَوٰةُ,Hayaw`p,N,,,primary
Hayat,7:152:11,Hayaw`pi,حَيَوٰةِ,Hayaw`p,N,,,primary
Hayat,9:38:17,Hayaw`pi,حَيَوٰةِ,Hayaw`p,N,,,primary
Hayat,9:38:23,Hayaw`pi,حَيَوٰةِ,Hayaw`p,N,,,primary
Hayat,9:55:12,Hayaw`pi,حَيَوٰةِ,Hayaw`p,N,,,primary
Hayat,10:7:7,Hayaw`pi,حَيَوٰةِ,Hayaw`p,N,,,primary
Hayat,10:23:17,Hayaw`pi,حَيَوٰةِ,Hayaw`p,N,,,primary
Hayat,10:24:3,Hayaw`pi,حَيَوٰةِ,Hayaw`p,N,,,primary
Hayat,10:64:4,Hayaw`pi,حَيَوٰةِ,Hayaw`p,N,,,primary
Hayat,10:88:11,Hayaw`pi,حَيَوٰةِ,Hayaw`p,N,,,primary
Hayat,10:98:17,Hayaw`pi,حَيَوٰةِ,Hayaw`p,N,,,primary
Hayat,11:15:4,Hayaw`pa,حَيَوٰةَ,Hayaw`p,N,,,primary
Hayat,13:26:8,Hayaw`pi,حَيَوٰةِ,Hayaw`p,N,,,primary
Hayat,13:26:11,Hayaw`pu,حَيَوٰةُ,Hayaw`p,N,,,primary
Hayat,13:34:4,Hayaw`pi,حَيَوٰةِ,Hayaw`p,N,,,primary
Hayat,14:3:3,Hayaw`pa,حَيَوٰةَ,Hayaw`p,N,,,primary
Hayat,14:27:8,Hayaw`pi,حَيَوٰةِ,Hayaw`p,N,,,primary
Hayat,16:97:11,Hayaw`pF,حَيَوٰةً,Hayaw`p,N,,,primary
Hayat,16:107:4,Hayaw`pa,حَيَوٰةَ,Hayaw`p,N,,,primary
Hayat,17:75:4,Hayaw`pi,حَيَوٰةِ,Hayaw`p,N,,,primary
Hayat,18:28:17,Hayaw`pi,حَيَوٰةِ,Hayaw`p,N,,,primary
Hayat,18:45:4,Hayaw`pi,حَيَوٰةِ,Hayaw`p,N,,,primary
Hayat,18:46:4,Hayaw`pi,حَيَوٰةِ,Hayaw`p,N,,,primary
Hayat,18:104:5,Hayaw`pi,حَيَوٰةِ,Hayaw`p,N,,,primary
Hayat,20:72:18,Hayaw`pa,حَيَوٰةَ,Hayaw`p,N,,,primary
Hayat,20:97:6,Hayaw`pi,حَيَوٰةِ,Hayaw`p,N,,,primary
Hayat,20:131:11,Hayaw`pi,حَيَوٰةِ,Hayaw`p,N,,,primary
Hayat,23:33:12,Hayaw`pi,حَيَوٰةِ,Hayaw`p,N,,,primary
Hayat,23:37:4,HayaAtu,حَيَاتُ,Hayaw`p,N,,,primary
Hayat,24:33:38,Hayaw`pi,حَيَوٰةِ,Hayaw`p,N,,,primary
Hayat,25:3:20,Hayaw`pF,حَيَوٰةً,Hayaw`p,N,,,primary
Hayat,28:60:6,Hayaw`pi,حَيَوٰةِ,Hayaw`p,N,,,primary
Hayat,28:61:10,Hayaw`pi,حَيَوٰةِ,Hayaw`p,N,,,primary
Hayat,28:79:9,Hayaw`pa,حَيَوٰةَ,Hayaw`p,N,,,primary
Hayat,29:25:11,Hayaw`pi,حَيَوٰةِ,Hayaw`p,N,,,primary
Hayat,29:64:3,Hayaw`pu,حَيَوٰةُ,Hayaw`p,N,,,primary
Hayat,30:7:4,Hayaw`pi,حَيَوٰةِ,Hayaw`p,N,,,primary
Hayat,31:33:25,Hayaw`pu,حَيَوٰةُ,Hayaw`p,N,,,primary
Hayat,33:28:8,Hayaw`pa,حَيَوٰةَ,Hayaw`p,N,,,primary
Hayat,35:5:9,Hayaw`pu,حَيَوٰةُ,Hayaw`p,N,,,primary
Hayat,39:26:5,Hayaw`pi,حَيَوٰةِ,Hayaw`p,N,,,primary
Hayat,40:39:4,Hayaw`pu,حَيَوٰةُ,Hayaw`p,N,,,primary
Hayat,40:51:7,Hayaw`pi,حَيَوٰةِ,Hayaw`p,N,,,primary
Hayat,41:16:12,Hayaw`pi,حَيَوٰةِ,Hayaw`p,N,,,primary
Hayat,41:31:4,Hayaw`pi,حَيَوٰةِ,Hayaw`p,N,,,primary
Hayat,42:36:6,Hayaw`pi,حَيَوٰةِ,Hayaw`p,N,,,primary
Hayat,43:32:10,Hayaw`pi,حَيَوٰةِ,Hayaw`p,N,,,primary
Hayat,43:35:7,Hayaw`pi,حَيَوٰةِ,Hayaw`p,N,,,primary
Hayat,45:24:5,HayaAtu,حَيَاتُ,Hayaw`p,N,,,primary
Hayat,45:35:8,Hayaw`pu,حَيَوٰةُ,Hayaw`p,N,,,primary
Hayat,46:20:10,HayaAti,حَيَاتِ,Hayaw`p,N,,,primary
Hayat,47:36:2,Hayaw`pu,حَيَوٰةُ,Hayaw`p,N,,,primary
Hayat,53:29:10,Hayaw`pa,حَيَوٰةَ,Hayaw`p,N,,,primary
Hayat,57:20:3,Hayaw`pu,حَيَوٰةُ,Hayaw`p,N,,,primary
Hayat,57:20:35,Hayaw`pu,حَيَوٰةُ,Hayaw`p,N,,,primary
Hayat,67:2:4,Hayaw`pa,حَيَوٰةَ,Hayaw`p,N,,,primary
Hayat,79:38:2,Hayaw`pa,حَيَوٰةَ,Hayaw`p,N,,,primary
Hayat,87:16:3,Hayaw`pa,حَيَوٰةَ,Hayaw`p,N,,,primary
Hayat,89:24:4,HayaAti,حَيَاتِ,Hayaw`p,N,,,primary
Hayat,6:162:5,maHoyaA,مَحْيَا,m~aHoyaA,N,,,variant:m~aHoyaA
Hayat,45:21:13,m~aHoyaA,مَّحْيَا,m~aHoyaA,N,,,variant:m~aHoyaA
Hayat,29:64:12,HayawaAnu,حَيَوَانُ,HayawaAn,N,,,variant:HayawaAn
Mawt,2:19:16,mawoti,مَوْتِ,mawot,N,,,primary
Mawt,2:56:5,mawoti,مَوْتِ,mawot,N,,,primary
Mawt,2:94:14,mawota,مَوْتَ,mawot,N,,,primary
Mawt,2:133:7,mawotu,مَوْتُ,mawot,N,,,primary
Mawt,2:164:28,mawoti,مَوْتِ,mawot,N,,,primary
Mawt,2:180:6,mawotu,مَوْتُ,mawot,N,,,primary
Mawt,2:243:11,mawoti,مَوْتِ,mawot,N,,,primary
Mawt,2:259:16,mawoti,مَوْتِ,mawot,N,,,primary
Mawt,3:143:4,mawota,مَوْتَ,mawot,N,,,primary
Mawt,3:168:13,mawota,مَوْتَ,mawot,N,,,primary
Mawt,3:185:4,mawoti,مَوْتِ,mawot,N,,,primary
Mawt,4:15:17,mawotu,مَوْتُ,mawot,N,,,primary
Mawt,4:18:10,mawotu,مَوْتُ,mawot,N,,,primary
Mawt,4:78:4,mawotu,مَوْتُ,mawot,N,,,primary
Mawt,4:100:22,mawotu,مَوْتُ,mawot,N,,,primary
Mawt,4:159:9,mawoti,مَوْتِ,mawot,N,,,primary
Mawt,5:106:9,mawotu,مَوْتُ,mawot,N,,,primary
Mawt,5:106:27,mawoti,مَوْتِ,mawot,N,,,primary
Mawt,6:61:12,mawotu,مَوْتُ,mawot,N,,,primary
Mawt,6:93:29,mawoti,مَوْتِ,mawot,N,,,primary
Mawt,8:6:9,mawoti,مَوْتِ,mawot,N,,,primary
Mawt,11:7:23,mawoti,مَوْتِ,mawot,N,,,primary
Mawt,14:17:6,mawotu,مَوْتُ,mawot,N,,,primary
Mawt,16:65:10,mawoti,مَوْتِ,mawot,N,,,primary
Mawt,21:35:4,mawoti,مَوْتِ,mawot,N,,,primary
Mawt,23:99:5,mawotu,مَوْتُ,mawot,N,,,primary
Mawt,25:3:18,mawotFA,مَوْتًا,mawot,N,,,primary
Mawt,29:57:4,mawoti,مَوْتِ,mawot,N,,,primary
Mawt,29:63:13,mawoti,مَوْتِ,mawot,N,,,primary
Mawt,30:19:12,mawoti,مَوْتِ,mawot,N,,,primary
Mawt,30:24:15,mawoti,مَوْتِ,mawot,N,,,primary
Mawt,30:50:10,mawoti,مَوْتِ,mawot,N,,,primary
Mawt,32:11:4,mawoti,مَوْتِ,mawot,N,,,primary
Mawt,33:16:8,mawoti,مَوْتِ,mawot,N,,,primary
Mawt,33:19:15,mawoti,مَوْتِ,mawot,N,,,primary
Mawt,34:14:4,mawota,مَوْتَ,mawot,N,,,primary
Mawt,34:14:8,mawoti,مَوْتِ,mawot,N,,,primary
Mawt,35:9:15,mawoti,مَوْتِ,mawot,N,,,primary
Mawt,39:42:5,mawoti,مَوْتِ,mawot,N,,,primary
Mawt,39:42:15,mawota,مَوْتَ,mawot,N,,,primary
Mawt,44:56:4,mawota,مَوْتَ,mawot,N,,,primary
Mawt,45:5:15,mawoti,مَوْتِ,mawot,N,,,primary
Mawt,47:20:25,mawoti,مَوْتِ,mawot,N,,,primary
Mawt,50:19:3,mawoti,مَوْتِ,mawot,N,,,primary
Mawt,56:60:4,mawota,مَوْتَ,mawot,N,,,primary
Mawt,57:17:7,mawoti,مَوْتِ,mawot,N,,,primary
Mawt,62:6:14,mawota,مَوْتَ,mawot,N,,,primary
Mawt,62:8:3,mawota,مَوْتَ,mawot,N,,,primary
Mawt,63:10:10,mawotu,مَوْتُ,mawot,N,,,primary
Mawt,67:2:3,mawota,مَوْتَ,mawot,N,,,primary
Mawt,37:59:2,mawotata,مَوْتَتَ,mawotat,N,,,variant:mawotat
Mawt,44:35:4,mawotatu,مَوْتَتُ,mawotat,N,,,variant:mawotat
Mawt,44:56:6,mawotapa,مَوْتَةَ,mawotat,N,,,variant:mawotat
Mawt,6:162:6,mamaAti,مَمَاتِ,mamaAt,N,,,variant:mamaAt
Mawt,17:75:6,mamaAti,مَمَاتِ,mamaAt,N,,,variant:mamaAt
Mawt,45:21:14,mamaAtu,مَمَاتُ,mamaAt,N,,,variant:mamaAt
Rajul,2:282:59,rajulayoni,رَجُلَيْنِ,rajul,N,D,MD,primary
Rajul,2:282:60,rajulN,رَجُلٌ,rajul,N,,,primary
Rajul,4:12:52,rajulN,رَجُلٌ,rajul,N,,,primary
Rajul,5:23:2,rajulaAni,رَجُلَانِ,rajul,N,D,MD,primary
Rajul,6:9:5,rajulFA,رَجُلًا,rajul,N,,,primary
Rajul,7:63:8,rajulK,رَجُلٍ,rajul,N,,,primary
Rajul,7:69:8,rajulK,رَجُلٍ,rajul,N,,,primary
Rajul,7:155:5,rajulFA,رَجُلًا,rajul,N,,,primary
Rajul,10:2:7,rajulK,رَجُلٍ,rajul,N,,,primary
Rajul,11:78:25,rajulN,رَجُلٌ,rajul,N,,,primary
Rajul,16:76:4,r~ajulayoni,رَّجُلَيْنِ,rajul,N,D,MD,primary
Rajul,17:47:18,rajulFA,رَجُلًا,rajul,N,,,primary
Rajul,18:32:4,r~ajulayoni,رَّجُلَيْنِ,rajul,N,D,MD,primary
Rajul,18:37:16,rajulFA,رَجُلًا,rajul,N,,,primary
Rajul,23:25:4,rajulN[,رَجُلٌۢ,rajul,N,,,primary
Rajul,23:38:4,rajulN,رَجُلٌ,rajul,N,,,primary
Rajul,25:8:16,rajulFA,رَجُلًا,rajul,N,,,primary
Rajul,28:15:10,rajulayoni,رَجُلَيْنِ,rajul,N,D,MD,primary
Rajul,28:20:2,rajulN,رَجُلٌ,rajul,N,,,primary
Rajul,33:4:4,rajulK,رَجُلٍ,rajul,N,,,primary
Rajul,34:7:7,rajulK,رَجُلٍ,rajul,N,,,primary
Rajul,34:43:10,rajulN,رَجُلٌ,rajul,N,,,primary
Rajul,36:20:5,rajulN,رَجُلٌ,rajul,N,,,primary
Rajul,39:29:4,r~ajulFA,رَّجُلًا,rajul,N,,,primary
Rajul,39:29:8,rajulFA,رَجُلًا,rajul,N,,,primary
Rajul,39:29:10,rajulK,رَجُلٍ,rajul,N,,,primary
Rajul,40:28:2,rajulN,رَجُلٌ,rajul,N,,,primary
Rajul,40:28:10,rajulFA,رَجُلًا,rajul,N,,,primary
Rajul,43:31:7,rajulK,رَجُلٍ,rajul,N,,,primary
Rajul,2:228:35,r~ijaAli,رِّجَالِ,rijaAl,N,P,MP,variant:rijaAl
Rajul,2:239:3,rijaAlFA,رِجَالًا,rijaAl,N,P,MP,variant:rijaAl
Rajul,2:282:55,r~ijaAli,رِّجَالِ,rijaAl,N,P,MP,variant:rijaAl
Rajul,4:1:15,rijaAlFA,رِجَالًا,rijaAl,N,P,MP,variant:rijaAl
Rajul,4:7:1,r~ijaAli,رِّجَالِ,rijaAl,N,P,MP,variant:rijaAl
Rajul,4:32:10,r~ijaAli,رِّجَالِ,rijaAl,N,P,MP,variant:rijaAl
Rajul,4:34:1,r~ijaAlu,رِّجَالُ,rijaAl,N,P,MP,variant:rijaAl
Rajul,4:75:10,r~ijaAli,رِّجَالِ,rijaAl,N,P,MP,variant:rijaAl
Rajul,4:98:4,r~ijaAli,رِّجَالِ,rijaAl,N,P,MP,variant:rijaAl
Rajul,4:176:36,r~ijaAlFA,رِّجَالًا,rijaAl,N,P,MP,variant:rijaAl
Rajul,7:46:5,rijaAlN,رِجَالٌ,rijaAl,N,P,MP,variant:rijaAl
Rajul,7:48:4,rijaAlFA,رِجَالًا,rijaAl,N,P,MP,variant:rijaAl
Rajul,7:81:3,r~ijaAla,رِّجَالَ,rijaAl,N,P,MP,variant:rijaAl
Rajul,9:108:17,rijaAlN,رِجَالٌ,rijaAl,N,P,MP,variant:rijaAl
Rajul,12:109:6,rijaAlFA,رِجَالًا,rijaAl,N,P,MP,variant:rijaAl
Rajul,16:43:6,rijaAlFA,رِجَالًا,rijaAl,N,P,MP,variant:rijaAl
Rajul,21:7:5,rijaAlFA,رِجَالًا,rijaAl,N,P,MP,variant:rijaAl
Rajul,22:27:6,rijaAlFA,رِجَالًا,rijaAl,N,P,MP,variant:rijaAl
Rajul,24:31:54,r~ijaAli,رِّجَالِ,rijaAl,N,P,MP,variant:rijaAl
Rajul,24:37:1,rijaAlN,رِجَالٌ,rijaAl,N,P,MP,variant:rijaAl
Rajul,27:55:3,r~ijaAla,رِّجَالَ,rijaAl,N,P,MP,variant:rijaAl
Rajul,29:29:3,r~ijaAla,رِّجَالَ,rijaAl,N,P,MP,variant:rijaAl
Rajul,33:23:3,rijaAlN,رِجَالٌ,rijaAl,N,P,MP,variant:rijaAl
Rajul,33:40:7,r~ijaAli,رِّجَالِ,rijaAl,N,P,MP,variant:rijaAl
Rajul,38:62:6,rijaAlFA,رِجَالًا,rijaAl,N,P,MP,variant:rijaAl
Rajul,48:25:14,rijaAlN,رِجَالٌ,rijaAl,N,P,MP,variant:rijaAl
